d,sales,date,wm_yr_wk,wday,month,year,snap_CA,quarter,is_weekend,lag_1,lag_7,lag_28,rolling_mean_7,rolling_mean_28,rolling_std_7,weekday_Monday,weekday_Saturday,weekday_Sunday,weekday_Thursday,weekday_Tuesday,weekday_Wednesday,event_name_1_Christmas,event_name_1_Cinco De Mayo,event_name_1_ColumbusDay,event_name_1_Easter,event_name_1_Eid al-Fitr,event_name_1_EidAlAdha,event_name_1_Father's day,event_name_1_Halloween,event_name_1_IndependenceDay,event_name_1_LaborDay,event_name_1_LentStart,event_name_1_LentWeek2,event_name_1_MartinLutherKingDay,event_name_1_MemorialDay,event_name_1_Mother's day,event_name_1_NBAFinalsEnd,event_name_1_NBAFinalsStart,event_name_1_NewYear,event_name_1_None,event_name_1_OrthodoxChristmas,event_name_1_OrthodoxEaster,event_name_1_Pesach End,event_name_1_PresidentsDay,event_name_1_Purim End,event_name_1_Ramadan starts,event_name_1_StPatricksDay,event_name_1_SuperBowl,event_name_1_Thanksgiving,event_name_1_ValentinesDay,event_name_1_VeteransDay,event_type_1_National,event_type_1_None,event_type_1_Religious,event_type_1_Sporting,event_name_2_Easter,event_name_2_Father's day,event_name_2_None,event_name_2_OrthodoxEaster,event_type_2_None,event_type_2_Religious
d_1575,1,2015-05-22,11516,7,5,2015,0,2,0,4.0,0.0,130.0,1.1428571428571428,106.35714285714286,1.6761634197106032,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
d_1576,0,2015-05-23,11517,1,5,2015,0,2,1,1.0,0.0,205.0,1.2857142857142858,101.75,1.6035674514907634,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
d_1577,3,2015-05-24,11517,2,5,2015,0,2,1,0.0,1.0,139.0,1.2857142857142858,94.42857142857143,1.6035674514907634,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
d_1578,2,2015-05-25,11517,3,5,2015,0,2,0,3.0,0.0,113.0,1.5714285714285714,89.57142857142857,1.7182493859835115,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False
d_1579,2,2015-05-26,11517,4,5,2015,0,2,0,2.0,3.0,119.0,1.8571428571428572,85.60714285714286,1.5735915849552544,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
d_1580,0,2015-05-27,11517,5,5,2015,0,2,0,2.0,0.0,96.0,1.7142857142857142,81.42857142857143,1.4960264831034495,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
d_1581,1,2015-05-28,11517,6,5,2015,0,2,0,0.0,4.0,118.0,1.7142857142857142,78.0,1.4960264831034495,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
d_1582,0,2015-05-29,11517,7,5,2015,0,2,0,1.0,1.0,183.0,1.2857142857142858,73.82142857142857,1.1126972805517452,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
d_1583,1,2015-05-30,11518,1,5,2015,0,2,1,0.0,0.0,241.0,1.1428571428571428,67.28571428571429,1.2149857926093668,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
d_1584,0,2015-05-31,11518,2,5,2015,0,2,1,1.0,3.0,136.0,1.2857142857142858,58.714285714285715,1.1126972805517452,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
d_1585,4,2015-06-01,11518,3,6,2015,1,2,0,0.0,2.0,203.0,0.8571428571428571,53.857142857142854,0.8997354108715482,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
d_1586,0,2015-06-02,11518,4,6,2015,1,2,0,4.0,2.0,121.0,1.1428571428571428,46.75,1.4638501094406073,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
d_1587,3,2015-06-03,11518,5,6,2015,1,2,0,0.0,0.0,108.0,0.8571428571428571,42.42857142857143,1.4638501094406922,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
d_1588,0,2015-06-04,11518,6,6,2015,1,2,0,3.0,1.0,104.0,1.2857142857142858,38.67857142857143,1.6035674514907636,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False
d_1589,1,2015-06-05,11518,7,6,2015,1,2,0,0.0,0.0,180.0,1.1428571428571428,34.964285714285715,1.6761634197106035,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
d_1590,2,2015-06-06,11519,1,6,2015,1,2,1,1.0,1.0,245.0,1.2857142857142858,28.571428571428573,1.6035674514907636,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
d_1591,0,2015-06-07,11519,2,6,2015,1,2,1,2.0,0.0,126.0,1.4285714285714286,19.892857142857142,1.618347187441405,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
d_1592,0,2015-06-08,11519,3,6,2015,1,2,0,0.0,4.0,62.0,1.4285714285714286,15.392857142857142,1.618347187441405,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
d_1593,1,2015-06-09,11519,4,6,2015,1,2,0,0.0,0.0,178.0,0.8571428571428571,13.178571428571429,1.2149857926094696,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
d_1594,0,2015-06-10,11519,5,6,2015,1,2,0,1.0,3.0,163.0,1.0,6.857142857142857,1.154700538401881,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
d_1595,3,2015-06-11,11519,6,6,2015,0,2,0,0.0,0.0,0.0,0.5714285714285714,1.0357142857142858,0.786795792502891,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
d_1596,9,2015-06-12,11519,7,6,2015,0,2,0,3.0,1.0,0.0,1.0,1.1428571428571428,1.154700538401881,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
d_1597,0,2015-06-13,11520,1,6,2015,0,2,1,9.0,2.0,0.0,2.142857142857143,1.4642857142857142,3.2366943748586676,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
d_1598,226,2015-06-14,11520,2,6,2015,0,2,1,0.0,0.0,1.0,1.8571428571428572,1.4642857142857142,3.338091841592837,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
d_1599,87,2015-06-15,11520,3,6,2015,0,2,0,226.0,0.0,0.0,34.142857142857146,9.5,84.66291705232904,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
d_1600,81,2015-06-16,11520,4,6,2015,0,2,0,87.0,1.0,3.0,46.57142857142857,12.607142857142858,85.19948580215959,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False
d_1601,96,2015-06-17,11520,5,6,2015,0,2,0,81.0,0.0,0.0,58.0,15.392857142857142,83.41462701469092,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
d_1602,134,2015-06-18,11520,6,6,2015,0,2,0,96.0,3.0,4.0,71.71428571428571,18.821428571428573,80.11598734691735,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False
d_1603,161,2015-06-19,11520,7,6,2015,0,2,0,134.0,9.0,1.0,90.42857142857143,23.464285714285715,76.61343907970078,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
d_1604,210,2015-06-20,11521,1,6,2015,0,2,1,161.0,0.0,0.0,112.14285714285714,29.178571428571427,71.02447599578716,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
d_1605,150,2015-06-21,11521,2,6,2015,0,2,1,210.0,226.0,3.0,142.14285714285714,36.67857142857143,59.11409468541422,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
d_1606,109,2015-06-22,11521,3,6,2015,0,2,0,150.0,87.0,2.0,131.28571428571428,41.92857142857143,46.85336802448713,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
d_1607,111,2015-06-23,11521,4,6,2015,0,2,0,109.0,81.0,2.0,134.42857142857142,45.75,44.04110633963437,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
